"start_year","N_data","N_years","slope","slope_se","p_value","intercept","intercept_se","intercept_p_value","r_square","adj_r_square","site","trmt","taxa","trophic_class","trophic_level"
1994,300,10,-0.00659104961075177,0.0143819631597049,0.647081137010294,12.8650262342693,28.7423830597178,0.654768711022296,0.000704288467212988,-0.00264905284665562,"konza","irrigated","forbs","producer","Primary"
1995,300,10,-0.0162216804398318,0.0147947959144866,0.273769323866359,32.1768851098035,29.5822249528975,0.277602047040329,0.00401799096263287,0.00067576945579606,"konza","irrigated","forbs","producer","Primary"
1996,300,10,0.0213817648957468,0.018872405784998,0.258139893211085,-42.9711782566638,37.7542866874768,0.255959499638793,0.00428893669871447,0.000947624405757019,"konza","irrigated","forbs","producer","Primary"
1997,300,10,0.0310619887410136,0.0195819012742404,0.113740825060202,-62.321419027152,39.1932157577746,0.112870902983083,0.00837299599486816,0.00504538859887771,"konza","irrigated","forbs","producer","Primary"
1998,300,10,0.0693421721100599,0.0180434713938333,0.00014853174782684,-139.005723993455,36.1320886343316,0.000146189153424573,0.0472205260284001,0.0440232794714484,"konza","irrigated","forbs","producer","Primary"
1999,300,10,0.0877551865536592,0.0198540811612718,0.0000138389575376762,-175.886250324714,39.7776924840936,0.0000137357775418294,0.0615251094603988,0.0583758648612726,"konza","irrigated","forbs","producer","Primary"
2000,300,10,0.0916679262932585,0.0204669057169669,0.0000107051078697817,-183.747717113874,41.0259546278658,0.0000107060578875758,0.063069793977159,0.0599257328831226,"konza","irrigated","forbs","producer","Primary"
2001,300,10,0.113159725693682,0.0211214310900621,0.000000169020715475397,-226.845551705548,42.3590734945793,0.000000170974805456005,0.0878583630439306,0.0847974850675679,"konza","irrigated","forbs","producer","Primary"
2002,300,10,0.090197355604678,0.020976073132479,0.0000231695743822061,-180.880518349867,42.0885338632982,0.0000234060993863432,0.0584223611724791,0.0552627046663464,"konza","irrigated","forbs","producer","Primary"
2003,300,10,0.0589445715096975,0.0221542881087562,0.00822175429157426,-118.148447719472,44.4747789008145,0.00832031344537747,0.0232038321122445,0.0199259926226882,"konza","irrigated","forbs","producer","Primary"
2004,300,10,0.00653439647769753,0.0226118102883301,0.772796406692597,-12.8914755749494,45.4158674035779,0.776719386770768,0.000280157559622172,-0.00307460701232554,"konza","irrigated","forbs","producer","Primary"
2005,300,10,-0.0127082677993801,0.023835974231742,0.594323702918854,25.8128413888936,47.8984391479433,0.590352846999237,0.000952964172244544,-0.00239954265939235,"konza","irrigated","forbs","producer","Primary"
2006,300,10,-0.00656034097223943,0.0214411494295145,0.759841394413271,13.4510747129347,43.1074749194321,0.755231541299504,0.000314053776531938,-0.00304059704972137,"konza","irrigated","forbs","producer","Primary"
2007,300,10,0.0173414838575454,0.0224214608936009,0.439879618281802,-34.549286621162,45.1008145673338,0.444255440166879,0.0020033531710498,-0.00134562886528888,"konza","irrigated","forbs","producer","Primary"
1991,294,11,0.0252535398426938,0.01421651845603,0.0767161256305248,-50.699202771418,28.3840343742447,0.0751064317490707,0.0106907271936388,0.00730268173882265,"konza","irrigated","forbs","producer","Primary"
1992,312,11,0.0124896311933934,0.013155437848332,0.343162217692104,-25.2525656366545,26.2752340301575,0.337261661077926,0.00289911885493211,-0.000317335600374502,"konza","irrigated","forbs","producer","Primary"
1993,330,11,0.000745789420626856,0.0119876193881341,0.950430860295649,-1.80865182848797,23.9512935365206,0.939851999195489,0.0000118001513428582,-0.00303694436039081,"konza","irrigated","forbs","producer","Primary"
1994,330,11,0.00365059702549518,0.0123871680286402,0.768403418282628,-7.58754209831589,24.7619798726442,0.759480028296269,0.000264724969066108,-0.00278324843041822,"konza","irrigated","forbs","producer","Primary"
1995,330,11,0.0172868684005099,0.0158835806741917,0.277240403181391,-34.7731954731994,31.7672010573103,0.274483805423775,0.00359829234413172,0.000560482259815087,"konza","irrigated","forbs","producer","Primary"
1996,330,11,0.0311936627909495,0.0163308169465742,0.0569909291091704,-62.585162149174,32.6780055167086,0.0563354705999183,0.0110011695681704,0.00798592923148811,"konza","irrigated","forbs","producer","Primary"
1997,330,11,0.0383576150575325,0.0169842719771871,0.0245761034257183,-76.9126716601901,34.0025549165639,0.0243535377651608,0.015312076466126,0.0123099791382789,"konza","irrigated","forbs","producer","Primary"
1998,330,11,0.0787340791493642,0.0166579302299639,0.00000339485927840064,-157.798929979103,33.3658758330438,0.00000335089349808076,0.0637666622618932,0.0609122923297649,"konza","irrigated","forbs","producer","Primary"
1999,330,11,0.0846274686729121,0.0170519847953138,0.00000111791550828655,-169.624559127459,34.1722200746547,0.00000111308348660288,0.0698478404175481,0.0670120106627237,"konza","irrigated","forbs","producer","Primary"
2000,330,11,0.100719627537442,0.0178031542278582,0.0000000335045056364492,-201.878274705974,35.6953686237216,0.0000000338288931231079,0.0889046171237681,0.0861268872979261,"konza","irrigated","forbs","producer","Primary"
2001,330,11,0.0773082799337398,0.0180041070537049,0.0000231478463979525,-154.999254402624,36.1162836253451,0.0000233712755867333,0.0532210684763063,0.0503345473436123,"konza","irrigated","forbs","producer","Primary"
2002,330,11,0.0765042014992774,0.0184741699198643,0.0000440019405809837,-153.425744368539,37.0777050534789,0.0000445876082676247,0.0496859950222284,0.0467886962265646,"konza","irrigated","forbs","producer","Primary"
2003,330,11,0.0370746540604343,0.0190069925375753,0.0519584415935046,-74.2773933162506,38.1660883435905,0.0524889750964071,0.0114668674588859,0.0084530469328461,"konza","irrigated","forbs","producer","Primary"
2004,330,11,0.0083641721377004,0.0200684677389705,0.677110638117504,-16.5638353245752,40.3176016339713,0.681462639236024,0.000529314403694647,-0.00251785232068413,"konza","irrigated","forbs","producer","Primary"
2005,330,11,-0.0107427427373668,0.0201565190207836,0.594417906217234,21.8660670643709,40.5146533723385,0.589764888538149,0.000865265721932843,-0.00218087676062217,"konza","irrigated","forbs","producer","Primary"
2006,330,11,0.0219426710928255,0.0191277564003696,0.252149985244557,-43.8114765257807,38.4659656789367,0.255547946327729,0.00399611622003299,0.000959519013386867,"konza","irrigated","forbs","producer","Primary"
1991,324,12,0.00779752260553624,0.0120481094143776,0.51796436402119,-15.8743176266052,24.0607743863008,0.509879967910452,0.00129913724131067,-0.00180241823309513,"konza","irrigated","forbs","producer","Primary"
1992,342,12,0.00243273088547113,0.0111601243177173,0.827572182551392,-5.1819724443549,22.2956092424173,0.816350717005313,0.000139736694191455,-0.00280102878611976,"konza","irrigated","forbs","producer","Primary"
1993,360,12,0.00828305364647473,0.0104852316749285,0.430066261651007,-16.855543644689,20.9547667630195,0.421712798231463,0.00174014511353281,-0.00104829023531217,"konza","irrigated","forbs","producer","Primary"
1994,360,12,0.0289467110495598,0.0133996490538575,0.0314157404770192,-58.1123138423811,26.7926382129287,0.0307430345142575,0.0128677881168022,0.0101104355696424,"konza","irrigated","forbs","producer","Primary"
1995,360,12,0.0262192276187924,0.0139586304852972,0.0611454678163431,-52.6230266444007,27.9242818604992,0.060308673625045,0.00975914965576969,0.00699311376095346,"konza","irrigated","forbs","producer","Primary"
1996,360,12,0.037346627512638,0.0143918356193714,0.00984841366334912,-74.8869896160697,28.8053018356842,0.00971493223383118,0.0184626569771608,0.0157209325553094,"konza","irrigated","forbs","producer","Primary"
1997,360,12,0.0510714682527153,0.0156030428525121,0.00116705607845456,-102.34461600162,31.2451397381535,0.00115761875334686,0.0290568713508581,0.0263447397065867,"konza","irrigated","forbs","producer","Primary"
1998,360,12,0.0774754113124331,0.0145307278840851,0.000000172581668150412,-155.279916081458,29.1123565295683,0.000000170845062620318,0.0735671545763579,0.0709793533321579,"konza","irrigated","forbs","producer","Primary"
1999,360,12,0.0933697478210887,0.0150771900710164,0.00000000162208369781392,-187.129516075157,30.2222723139437,0.00000000163146902377323,0.0967591603891167,0.0942361412840583,"konza","irrigated","forbs","producer","Primary"
2000,360,12,0.072297650072282,0.0153891445419635,0.00000375206431491819,-144.93957985077,30.8629750999674,0.00000378220287288722,0.0580704007415589,0.0554393124754738,"konza","irrigated","forbs","producer","Primary"
2001,360,12,0.0677046996400856,0.0160416418448192,0.0000309272824041586,-135.750478300709,32.1876019975025,0.0000313325220934885,0.0473988780585894,0.0447379810699262,"konza","irrigated","forbs","producer","Primary"
2002,360,12,0.0552974051976546,0.0161413814726736,0.000684130358661754,-110.899048851685,32.4038712145669,0.000692503231019237,0.0317421332318233,0.029037502319063,"konza","irrigated","forbs","producer","Primary"
2003,360,12,0.0339244246061793,0.0171167132735262,0.0482495138713975,-67.9569829545305,34.3789693875764,0.0488423496571078,0.0108533025024597,0.00809032290051126,"konza","irrigated","forbs","producer","Primary"
2004,360,12,0.00678539489212292,0.0172433146137931,0.694178024644361,-13.3947031336193,34.6504918442305,0.699307168386923,0.000432352440816655,-0.00235973596018679,"konza","irrigated","forbs","producer","Primary"
2005,360,12,0.0140186369738243,0.0179969690492202,0.436527083626305,-27.8630371889379,36.1829596093747,0.441772342687077,0.00169197668454362,-0.00109659321298561,"konza","irrigated","forbs","producer","Primary"
1991,354,13,-0.000613917089415707,0.010310075614322,0.952551533969892,0.909465601227374,20.5950186459817,0.96480230938388,0.0000100727651152728,-0.0028308077099839,"konza","irrigated","forbs","producer","Primary"
1992,372,13,0.00919236769999858,0.00982220337391634,0.349947279633722,-18.6744748564212,19.6276455322564,0.342003502304565,0.00236161098396369,-0.000334708986349908,"konza","irrigated","forbs","producer","Primary"
1993,390,13,0.0293036575783773,0.0114598421579728,0.0109352960669002,-58.8266828287208,22.9082646032647,0.010604517428433,0.0165728371859129,0.014038231096186,"konza","irrigated","forbs","producer","Primary"
1994,390,13,0.0349373271439397,0.0119298043880881,0.00360608962423803,-70.0795679269205,23.8596505304549,0.00350990123414669,0.0216264719169573,0.0191048906590113,"konza","irrigated","forbs","producer","Primary"
1995,390,13,0.0322038309762623,0.0124592022390138,0.0101094425024322,-64.5842538881972,24.9309072656437,0.00994393474580368,0.0169273316263945,0.0143936391821327,"konza","irrigated","forbs","producer","Primary"
1996,390,13,0.0483886427577793,0.0133913622631271,0.000341937724830666,-96.9673394346042,26.8095540736847,0.000337532824354054,0.0325560314989614,0.0300626192090102,"konza","irrigated","forbs","producer","Primary"
1997,390,13,0.0539444116634475,0.0137060748276669,0.0000982615680858014,-108.092418118693,27.453315779188,0.0000976675340630457,0.0383913480029716,0.0359129751885463,"konza","irrigated","forbs","producer","Primary"
1998,390,13,0.0859905159195296,0.0130182740192577,0.000000000130927153198012,-172.324317136663,26.0886666075659,0.000000000130956910363265,0.101083844704182,0.0987670504895019,"konza","irrigated","forbs","producer","Primary"
1999,390,13,0.0700580356675888,0.0131996728297737,0.000000187324660619292,-140.443927202415,26.4653901073018,0.000000188147087327332,0.0676890818448368,0.0652862186537152,"konza","irrigated","forbs","producer","Primary"
2000,390,13,0.0647818140865006,0.0138759310242604,0.00000418352832037255,-129.880349813925,27.8351660551213,0.00000423380541086921,0.0531880364130046,0.0507477993934505,"konza","irrigated","forbs","producer","Primary"
2001,390,13,0.0507845173614453,0.0141680618632173,0.000380864958215736,-101.831152892794,28.4353495746973,0.000385537043853305,0.0320524955637837,0.0295577855008037,"konza","irrigated","forbs","producer","Primary"
2002,390,13,0.0499939583601416,0.0147276087788547,0.00075824800911016,-100.262102311246,29.5730897691614,0.000769778622223385,0.0288422169621667,0.0263392329852651,"konza","irrigated","forbs","producer","Primary"
2003,390,13,0.028919722328814,0.0149131145949001,0.0531998966581003,-57.9142137179503,29.960499183181,0.0539611775982303,0.00959910683332841,0.00704652721176491,"konza","irrigated","forbs","producer","Primary"
2004,390,13,0.0255054149832731,0.0155548191522414,0.10187565072245,-50.9782634699519,31.2652406669703,0.103805366379992,0.00688183185451492,0.00432224894692357,"konza","irrigated","forbs","producer","Primary"
1991,384,14,0.00607433388195365,0.00914469724686682,0.506933241223013,-12.4382416610136,18.2717088143517,0.496449858724789,0.00115370282658863,-0.00146107805606444,"konza","irrigated","forbs","producer","Primary"
1992,402,14,0.0287562756645379,0.0107739355767135,0.00791601311340873,-57.7313716191286,21.5348863773892,0.00764772359509265,0.0174980620442496,0.0150418071993602,"konza","irrigated","forbs","producer","Primary"
1993,420,14,0.0344479319896601,0.0103221989140363,0.000921775505428311,-69.0997988280525,20.6392786729921,0.000887785161472072,0.0259528793294479,0.023622623059901,"konza","irrigated","forbs","producer","Primary"
1994,420,14,0.0389615701170586,0.0107688325717634,0.000333226137648505,-78.1200053872118,21.5430932972162,0.00032310801223487,0.0303646181151277,0.0280449162445896,"konza","irrigated","forbs","producer","Primary"
1995,420,14,0.0424592837268985,0.0117083311798846,0.000322870608593018,-85.0849039367187,23.4342723859391,0.000317614087282947,0.0305018399416694,0.0281824663530129,"konza","irrigated","forbs","producer","Primary"
1996,420,14,0.0512362371130699,0.0119005197826613,0.0000207908726198268,-102.662528145185,23.8308391502351,0.0000205591003454917,0.0424621762564125,0.0401714159125284,"konza","irrigated","forbs","producer","Primary"
1997,420,14,0.0644616356094605,0.0123381970196533,0.000000276060225167652,-129.137383234664,24.7196277651865,0.000000276727414177242,0.0612985824997716,0.0590528853287183,"konza","irrigated","forbs","producer","Primary"
1998,420,14,0.0667709296400386,0.0115141082683593,0.0000000131686968328853,-133.846705405122,23.0800766949341,0.0000000131557751076575,0.0744616038755178,0.0722473971862247,"konza","irrigated","forbs","producer","Primary"
1999,420,14,0.0638429264005419,0.0120348907567298,0.000000183275120849597,-127.99506334052,24.1360221702325,0.000000184927280350246,0.0630767081814507,0.0608352648995881,"konza","irrigated","forbs","producer","Primary"
2000,420,14,0.0505073741854878,0.0123873275403992,0.0000545452143488453,-101.274372252296,24.8552228702569,0.0000551735229872662,0.0382507464890718,0.0359499109543566,"konza","irrigated","forbs","producer","Primary"
2001,420,14,0.0467899151470927,0.0130315943641768,0.000369245055788193,-93.8219754530169,26.1609784290972,0.000375010080947341,0.0299186024913612,0.0275978335977999,"konza","irrigated","forbs","producer","Primary"
2002,420,14,0.0435139452192181,0.0129892289367978,0.00088148490368468,-87.2631959505526,26.0889188649297,0.000897622431154804,0.0261461461275785,0.0238163522187927,"konza","irrigated","forbs","producer","Primary"
2003,420,14,0.0421924960828896,0.0135639394699791,0.00199475423384603,-84.5526706423799,27.2567912078676,0.00205199181231864,0.0226247509083281,0.0202865326090657,"konza","irrigated","forbs","producer","Primary"
1991,414,15,0.024663327853303,0.01008548638745,0.014885751593498,-49.5425435014836,20.1565433584958,0.0143864747779898,0.0143071797748937,0.0119147214733764,"konza","irrigated","forbs","producer","Primary"
1992,432,15,0.0336733397828591,0.00974949943023891,0.000607456467685947,-67.5493234274392,19.4921351897037,0.000582504772824078,0.0269932481465958,0.0247304417469367,"konza","irrigated","forbs","producer","Primary"
1993,450,15,0.038030318985453,0.0094114362178932,0.0000626701887240322,-76.2550197876504,18.8229163557709,0.0000600631435731913,0.0351659799312648,0.03301233256504,"konza","irrigated","forbs","producer","Primary"
1994,450,15,0.0470903738812703,0.0102140186815568,0.00000525074600123074,-94.364064909362,20.4382990233393,0.00000509263331483235,0.045296184973981,0.0431651496725837,"konza","irrigated","forbs","producer","Primary"
1995,450,15,0.0456920986666381,0.0105059786504818,0.0000169360102125685,-91.5483786062378,21.0330182371289,0.0000166822037574669,0.0405108394752706,0.0383691225990993,"konza","irrigated","forbs","producer","Primary"
1996,450,15,0.0607773298846127,0.0108209417856722,0.0000000342290555895703,-121.747894052527,21.6743968187378,0.0000000341385518723012,0.065784300188029,0.0636989972866631,"konza","irrigated","forbs","producer","Primary"
1997,450,15,0.0503356076536613,0.010943200087696,0.0000055136835999602,-100.866492619124,21.9302239420178,0.00000552094695399148,0.0450965580765383,0.0429650771793878,"konza","irrigated","forbs","producer","Primary"
1998,450,15,0.0617435972848094,0.0105917882671877,0.0000000106530361530778,-123.7803102525,21.2365847807364,0.0000000106975161751214,0.070504155457681,0.0684293879475419,"konza","irrigated","forbs","producer","Primary"
1999,450,15,0.0514701524478972,0.0108507592515716,0.00000282891336282331,-103.208272855388,21.7666735440141,0.00000285413159458674,0.0478223195124508,0.0456969229042198,"konza","irrigated","forbs","producer","Primary"
2000,450,15,0.0470467401449212,0.0114919357954965,0.000050326872472489,-94.3381080903199,23.0643685834863,0.0000511031084744675,0.0360615173194431,0.0339098689206025,"konza","irrigated","forbs","producer","Primary"
2001,450,15,0.0415204090504052,0.0115976598811941,0.000381048395492769,-83.2548592271266,23.288154948161,0.000388313586006502,0.0278134028285787,0.0256433434598926,"konza","irrigated","forbs","producer","Primary"
2002,450,15,0.0533033443927288,0.0119091724710478,0.00000966646256819686,-106.903993825673,23.925582821437,0.0000100025800696666,0.0428025144672919,0.040665912937085,"konza","irrigated","forbs","producer","Primary"
1991,444,16,0.0297951782678921,0.00917663570274771,0.00125569911448749,-59.7876476251631,18.3447576361527,0.00120389427721911,0.023295179208861,0.0210854397953063,"konza","irrigated","forbs","producer","Primary"
1992,462,16,0.0371580835749244,0.00892462878537616,0.0000374189552096965,-74.5085137506341,17.847447286064,0.0000356889440614083,0.0363164111317709,0.0342214468081442,"konza","irrigated","forbs","producer","Primary"
1993,480,16,0.0453123518516878,0.00900322308523059,0.000000685280662843049,-90.8020941100982,18.0109955996085,0.000000656744341355732,0.0503250561764916,0.0483382885115889,"konza","irrigated","forbs","producer","Primary"
1994,480,16,0.0493980235158236,0.00924542255077023,0.000000141771088467135,-98.9762873122894,18.5047623147993,0.000000137607522463814,0.0563567030196392,0.0543825538627766,"konza","irrigated","forbs","producer","Primary"
1995,480,16,0.0547629615176058,0.00963464752256258,0.0000000229205013809314,-109.687080687224,19.2934327840288,0.0000000227650505645357,0.0633097083802081,0.0613501052596647,"konza","irrigated","forbs","producer","Primary"
1996,480,16,0.0487466353030339,0.00967765375107133,0.000000671404726437523,-97.6784844263172,19.3892306129245,0.000000668946539561685,0.0504034606353186,0.0484168569964805,"konza","irrigated","forbs","producer","Primary"
1997,480,16,0.0478332934562726,0.0100658010398486,0.00000266762562136355,-95.8576937006861,20.1769515388265,0.00000268290228303553,0.0451116371928586,0.0431139627936805,"konza","irrigated","forbs","producer","Primary"
1998,480,16,0.0510734236931579,0.00962733568239232,0.000000172627523989958,-102.411509272955,19.3076727159277,0.000000173393425894225,0.0556037486406678,0.0536280242654391,"konza","irrigated","forbs","producer","Primary"
1999,480,16,0.0483033837930012,0.0101504810362767,0.00000258486916966414,-96.8631240605292,20.3669939489622,0.00000261982598568883,0.0452325995752342,0.0432351782354335,"konza","irrigated","forbs","producer","Primary"
2000,480,16,0.0423669612363359,0.0103145131639915,0.000047049772779541,-84.9567113049097,20.7064397677755,0.0000479621492707431,0.0340929514892885,0.0320722254463791,"konza","irrigated","forbs","producer","Primary"
2001,480,16,0.0503926478704243,0.0107059273865717,0.0000032977467951988,-101.049612887145,21.5029117903971,0.00000341786049670324,0.0442976344742718,0.042298257140536,"konza","irrigated","forbs","producer","Primary"
1991,474,17,0.0335477178572913,0.00843897538434491,0.0000812902803893767,-67.2804015972697,16.8743635558851,0.0000774762167510604,0.0323967787836601,0.0303467719590491,"konza","irrigated","forbs","producer","Primary"
1992,492,17,0.0441718243690865,0.00856599733096001,0.000000365525134182319,-88.5176175624474,17.1345498546223,0.000000348552658183147,0.0514740051157832,0.0495382377792847,"konza","irrigated","forbs","producer","Primary"
1993,510,17,0.047561153974587,0.00821298382988486,0.0000000122734843681483,-95.2952007516512,16.4342298968022,0.0000000117625395107074,0.0619264266287657,0.0600798251063813,"konza","irrigated","forbs","producer","Primary"
1994,510,17,0.0570492432889873,0.00854148952034695,0.0000000000632549368519664,-114.271075638844,17.1001132173974,0.0000000000619199709190637,0.0807260654272141,0.0789164710678188,"konza","irrigated","forbs","producer","Primary"
1995,510,17,0.0447372739302853,0.00867410545021442,0.000000359188495550204,-89.6357055125826,17.3742851833845,0.000000356401234366674,0.0497576987007378,0.0478871429895188,"konza","irrigated","forbs","producer","Primary"
1996,510,17,0.0466989084998605,0.00896671621373171,0.000000277776892312401,-93.5809830931663,17.9693529851497,0.00000027808611219993,0.0506865277944661,0.0488178004869748,"konza","irrigated","forbs","producer","Primary"
1997,510,17,0.0398942840224152,0.00916383296871473,0.000016212920240374,-79.9637968141028,18.3735399480743,0.0000163082126593473,0.0359662810358148,0.0340685768646255,"konza","irrigated","forbs","producer","Primary"
1998,510,17,0.0483025991948817,0.00906683091746498,0.000000149979712028164,-96.8615478029067,18.1881170586246,0.000000151437265910126,0.0529122783687457,0.0510479324600228,"konza","irrigated","forbs","producer","Primary"
1999,510,17,0.0440039532466921,0.009181397391221,0.00000216354185210582,-88.2470652457251,18.4271194603462,0.00000220259411979835,0.0432609075886733,0.0413775629185723,"konza","irrigated","forbs","producer","Primary"
2000,510,17,0.0501593343890292,0.00958567388964519,0.000000244737400553364,-100.580419476059,19.248090455226,0.000000254032715224507,0.0511440149906435,0.0492761882484991,"konza","irrigated","forbs","producer","Primary"
1991,504,18,0.0405816573085649,0.00813172148490318,0.000000831590178244424,-81.3275588944061,16.2640724399932,0.000000791907975396075,0.0472674168074085,0.0453695431357102,"konza","irrigated","forbs","producer","Primary"
1992,522,18,0.0464404230681272,0.00783841411217231,0.00000000569598574264036,-93.0496295920738,15.6830943922585,0.00000000542970642043306,0.0632357796987789,0.0614343100443534,"konza","irrigated","forbs","producer","Primary"
1993,540,18,0.0546003368812411,0.00764101566000846,0.00000000000292836492812736,-109.361834593449,15.2935442225542,0.00000000000282959723822224,0.0866818693314896,0.0849842519882396,"konza","irrigated","forbs","producer","Primary"
1994,540,18,0.0478382299980869,0.00774703301018209,0.00000000130459204884093,-95.8551897325702,15.5134856687961,0.00000000127568003434764,0.0661847707253195,0.0644490546857757,"konza","irrigated","forbs","producer","Primary"
1995,540,18,0.0433271353561625,0.00808399645837635,0.000000123913209600288,-86.8149583181455,16.1963412077943,0.000000123561912613031,0.0506868102825666,0.0489222876250993,"konza","irrigated","forbs","producer","Primary"
1996,540,18,0.039714993212348,0.00821720747076117,0.00000175581033786354,-79.6038406310914,16.4714475458727,0.00000175844556277866,0.0416120902177047,0.0398307000508232,"konza","irrigated","forbs","producer","Primary"
1997,540,18,0.038591876805089,0.00862022389071593,0.00000925133744180952,-77.355943429277,17.2879168605758,0.00000934922360220663,0.0359159477550555,0.0341239699627788,"konza","irrigated","forbs","producer","Primary"
1998,540,18,0.0444558228743047,0.00825582846869223,0.000000108540280213672,-89.1551725740179,16.5653751972159,0.000000110132099310057,0.0511394552367164,0.0493757739267475,"konza","irrigated","forbs","producer","Primary"
1999,540,18,0.0508037616453833,0.00858731808406857,0.00000000586806990077949,-101.876147879502,17.2390986232802,0.00000000609104367175263,0.0610831595014574,0.0593379609131701,"konza","irrigated","forbs","producer","Primary"
1991,534,19,0.0431269226048029,0.00746731147401636,0.0000000130665309695856,-86.4114514349902,14.9389519978505,0.0000000124337718970357,0.0589992821518295,0.0572304838100096,"konza","irrigated","forbs","producer","Primary"
1992,552,19,0.0532796728403646,0.00731305551936211,0.00000000000111751360655102,-106.714783634185,14.6356219335522,0.0000000000010738773764474,0.0880138301150319,0.0863556734425139,"konza","irrigated","forbs","producer","Primary"
1993,570,19,0.0465553155601804,0.0069705735891427,0.0000000000574823487577733,-93.2825186464209,13.9551405524407,0.0000000000554741699414597,0.0728148016348886,0.0711824333279077,"konza","irrigated","forbs","producer","Primary"
1994,570,19,0.0462590096745884,0.00726471285595514,0.000000000396376584566548,-92.6972754923467,14.5512742541172,0.000000000389780838459693,0.0666287749075154,0.0649855157084088,"konza","irrigated","forbs","producer","Primary"
1995,570,19,0.0373787889117687,0.00744777351244742,0.000000696747261943318,-74.9142998650612,14.9253938656482,0.00000069513765685824,0.042462446174158,0.0407766406216477,"konza","irrigated","forbs","producer","Primary"
1996,570,19,0.0385607557977576,0.00777361058686512,0.000000930382133971312,-77.2934420728856,15.5861473832437,0.000000936634956968509,0.041522097308486,0.0398346362121981,"konza","irrigated","forbs","producer","Primary"
1997,570,19,0.0361008503555511,0.00787511154002702,0.0000056092900346117,-72.3672477930014,15.7975326358609,0.00000569398849441935,0.0356775780952308,0.0339798273524408,"konza","irrigated","forbs","producer","Primary"
1998,570,19,0.0505304634703624,0.00776391927971688,0.000000000167081079497609,-101.326727448318,15.5822440205862,0.000000000173046052661802,0.0693999676460145,0.0677615873073631,"konza","irrigated","forbs","producer","Primary"
1991,564,20,0.0499692328966312,0.00699021446016149,0.0000000000027407145427449,-100.080536141285,13.9879918297905,0.00000000000262794381319327,0.0833475349202022,0.0817164807118751,"konza","irrigated","forbs","producer","Primary"
1992,582,20,0.0457126185854627,0.00668641191444705,0.0000000000205946527880846,-91.5929112121133,13.3848704536006,0.0000000000197639980219679,0.0745759402164492,0.0729803814926845,"konza","irrigated","forbs","producer","Primary"
1993,600,20,0.045248679499689,0.00657140081588288,0.0000000000145846829889252,-90.6705531614989,13.1592846902659,0.0000000000141602192085179,0.0734612490426861,0.071911853138075,"konza","irrigated","forbs","producer","Primary"
1994,600,20,0.040597946289818,0.00673243286177519,0.00000000286830794481854,-81.3751487228065,13.4884851040343,0.0000000028229838935676,0.0573226121598408,0.0557462285681347,"konza","irrigated","forbs","producer","Primary"
1995,600,20,0.0365569745176756,0.00707776104886801,0.000000327891494039403,-73.2698492624815,14.1874307241442,0.000000328946863059399,0.0427063724380598,0.0411055469739093,"konza","irrigated","forbs","producer","Primary"
1996,600,20,0.0363099338679214,0.00714019299235574,0.000000491848309091945,-72.7872965693539,14.3197162361286,0.000000497530572970899,0.0414518359382487,0.0398489125869746,"konza","irrigated","forbs","producer","Primary"
1997,600,20,0.0423926654204361,0.00741536618723191,0.0000000171398854980769,-84.9697533679664,14.8789936951036,0.0000000177375311485655,0.0518209549077392,0.0502353712202939,"konza","irrigated","forbs","producer","Primary"
1991,594,21,0.043094777249565,0.00640486592527612,0.0000000000405360522557331,-86.3449169350274,12.8198772810581,0.0000000000388151209213663,0.0710402354103046,0.0694710466187679,"konza","irrigated","forbs","producer","Primary"
1992,612,21,0.0445399996906758,0.00631652453754422,0.00000000000481732303525053,-89.2491776912216,12.6475946859191,0.0000000000046515733858696,0.0753673803021352,0.0738515891223026,"konza","irrigated","forbs","producer","Primary"
1993,630,21,0.0401941064385205,0.00611929988323477,0.000000000106757460368314,-80.5647767545361,12.2570136755592,0.000000000103756498023084,0.0642843881343092,0.0627943951217842,"konza","irrigated","forbs","producer","Primary"
1994,630,21,0.0395581916244535,0.0064295013444769,0.00000000135784928369899,-79.2952928071889,12.8847795136542,0.0000000013451725161089,0.056851102902924,0.0553492734489478,"konza","irrigated","forbs","producer","Primary"
1995,630,21,0.0346929346978298,0.00653128411389622,0.000000150888485590411,-69.5392842363631,13.0952843690281,0.00000015212593628818,0.0429970403133877,0.0414731502501924,"konza","irrigated","forbs","producer","Primary"
1996,630,21,0.042010758153057,0.00675469828584491,0.000000000910510287843209,-84.2022470629571,13.5499864941333,0.000000000939892096124471,0.0580216916377751,0.0565217261785996,"konza","irrigated","forbs","producer","Primary"
1991,624,22,0.0422250171707878,0.00606360244757981,0.0000000000084515188387218,-84.6067856966682,12.1398537366563,0.00000000000814227470163692,0.0723242671685229,0.0708328270835847,"konza","irrigated","forbs","producer","Primary"
1992,642,22,0.0397460814841085,0.00589293103293187,0.0000000000343314640489783,-79.665889354334,11.8023854281731,0.0000000000331857979991247,0.0663627132807554,0.0649039050202567,"konza","irrigated","forbs","producer","Primary"
1993,660,22,0.0392798817311303,0.0058693175473848,0.0000000000470272228046622,-78.736632081325,11.759236662871,0.0000000000460395172740213,0.0637295088655451,0.0623066053835778,"konza","irrigated","forbs","producer","Primary"
1994,660,22,0.0375952668231368,0.00596069747049391,0.000000000521431685654208,-75.3681345880215,11.9482779243225,0.000000000519297878611169,0.0570102890679818,0.055577174005775,"konza","irrigated","forbs","producer","Primary"
